race_data_id,final_place,PP,Horse,Jockey,Trainer,Odds,Win,Place,Show,year,race,highTemp,lowTemp,precipitation,weather,trackCondition,attendance
251,11,8,Hence,Florent Geroux,Steven M. Asmussen,16,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
252,12,4,Untrapped,"Ricardo Santana, Jr.",Steven M. Asmussen,59,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
253,13,7,Girvin,Mike E. Smith,Joe Sharp,23,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
254,14,20,Patch,Tyler Gaffalione,Todd A. Pletcher,15,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
255,15,13,J Boys Echo,Robby Albarado,Dale L. Romans,48,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
256,16,12,Sonneteer,Kent J. Desormeaux,J. Keith Desormeaux,40,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
257,17,3,Fast and Accurate,Channing Hill,Michael J. Maker,42,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
258,18,9,Irap,Mario Gutierrez,Doug F. O'Neill,42,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
259,19,6,State of Honor,Mark E. Casse,Jose Lezcano,55,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
260,20,2,Thunder Snow (IRE),Christophe Soumillon,Saeed bin Suroor,17,0,0,0,2017,Kentucky Derby,62,42,0.12,Clear,Muddy,158070
302,1,1,Afleet Alex,Jeremy Rose,Tim Ritchey,2.2,4.3,3.6,3,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
303,2,2,Andromeda's Hero,Rafael Bejarano,Nicholas Zito,13,0,8.2,5.8,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
304,3,3,Nolan's Cat,N. Arroyo Jr.,Dale L. Romans,51,0,0,7.2,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
305,4,4,Indy Storm,Edgar Prado,Nicholas Zito,21,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
306,5,5,A.P. Arrow,Jerry Bailey,D. Wayne Lukas,51,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
307,6,6,Chekhov,Gary Stevens,Patrick Biancone,31,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
308,7,7,Giacomo,Mike Smith,John Shirreffs,4.5,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
309,8,8,Southern Africa,Jon Court,Michael Puhich,19,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
310,9,9,Watchmon,TBA,Patrick Reynolds,76,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
311,10,10,Reverberate,Jose Santos,Sal Russo,13,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
312,11,11,Pinpoint,John Velazquez,Nicholas Zito,21,0,0,0,2005,Belmont Stakes,78.1,64,0,Cloudy,Fast,62274
313,1,1,Jazil,Fernando Jara,Kiaran McLaughlin,7,14.4,6.7,4.7,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
314,2,2,Bluegrass Cat,John Velazquez,Todd Pletcher,6,0,6.4,4.7,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
315,3,3,Sunriver,Rafael Bejarano,Todd Pletcher,7,0,0,6.1,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
316,4,4,Steppenwolfer,Robby Albarado,Daniel Peitz,6,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
317,5,5,Oh So Awesome,Mike Smith,James A. Jerkens,13,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
318,6,6,Hemingway's Key,Jeremy Rose,Nick Zito,16,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
319,7,7,Platinum Couple,Jose Espinoza,Joseph Lostritto,39,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
320,8,8,Bob and John,Garrett Gomez,Bob Baffert,5.5,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
321,9,9,Sacred Light,Victor Espinoza,David Hofmans,21,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
322,10,10,High Finance,Eibar Coa,Richard Violette Jr.,11,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
323,11,11,Deputy Glitters,Edgar Prado,Tom Albertrani,13,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
324,12,12,Double Galore,Mike Luzzi,Myung Kwon Cho,16,0,0,0,2006,Belmont Stakes,75.9,57,0,Clear,Fast,61168
325,1,7,Rags to Riches,John Velazquez,Todd Pletcher,4,10.6,44.4,3.2,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
326,2,3,Curlin,Robby Albarado,Steve Asmussen,2.2,0,3,2.3,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
327,3,2,Tiago,Mike Smith,John Shirreffs,11,0,0,3.7,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
328,4,6,Hard Spun,Garrett Gomez,J. Larry Jones,3.5,0,0,0,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
329,5,4,C P West,Edgar Prado,Nick Zito,13,0,0,0,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
330,6,1,Imawildandcrazyguy,Mark Guidry,BillÂ Kaplan,21,0,0,0,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
331,7,5,Slewâs Tizzy,Rafael Bejarano,Greg Fox,21,0,0,0,2007,Belmont Stakes,81,62.1,0,Clear,Fast,46870
332,1,6,Da' Tara,Alan Garcia,Nick Zito,40,79,28,14.8,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
333,2,4,Denis of Cork,Robby Albarado,David M. Carroll,7,0,5.4,4.1,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
334,3,8,Anak Nakal,Julien Leparoux,Nick Zito,35,0,0,7.6,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
335,4,9,Ready's Echo,John Velazquez,Todd Pletcher,31,0,0,6.2,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
336,5,3,Macho Again,Garrett Gomez,Dallas Stewart,18,0,0,0,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
337,6,7,Tale of Ekati,Eibar Coa,Barclay Tagg,15,0,0,0,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
338,7,2,Guadalcanal,Javier Castellano,Frederick J.Â Seitz,23,0,0,0,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
339,8,10,Icabad Crane,Jeremy Rose,H. Graham Motion,16,0,0,0,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
340,9,1,Big Brown,Kent Desormeaux,Rick Dutrow Jr.,1.25,0,0,0,2008,Belmont Stakes,82.9,57.9,0,Clear,Fast,94476
341,1,4,Summer Bird,Ken Desormeaux,Tim Ice,13,25.4,9.3,4.7,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
342,2,2,Dunkirk,John Velazquez,Todd Pletcher,5.5,0,5.4,3.6,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
343,3,7,Mine That Bird,Calvin Borel,Chip Woolley Jr.,3,0,0,2.6,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
344,4,6,Charitable Man,Alan Garcia,Kiaran McLaughlin,5.5,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
345,5,5,Luv Gov,Miguel Mena,D. Wayne Lukas,23,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
346,6,8,Flying Private,Julian Leparoux,D. Wayne Lukas,18,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
347,7,10,Brave Victory,Rajiv Maragh,Nick Zito,29,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
348,8,3,Mr. Hot Stuff,Edgar Prado,Eoin Harty,24,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
349,9,1,Chocolate Candy,Garrett Gomez,Jerry Hollendorfer,11,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
350,10,9,Miner's Escape,Jose Lezcano,Nick Zito,23,0,0,0,2009,Belmont Stakes,72,57,0,Clear,Fast,52186
351,1,1,Drosselmeyer,Mike Smith,William Mott,14,28,11.6,7.7,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
352,2,2,Fly Down,John Velazquez,Nick Zito,6,0,6.8,5.1,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
353,3,3,First Dude,Ramon Dominguez,Dale Romans,6,0,0,4.9,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
354,4,4,Game On Dude,Martin Garcia,Bob Baffert,18,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
355,5,5,Stay Put,Jamie Theriot,Steve Margolis,27,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
356,6,6,Interactif,Javier Castellano,Todd Pletcher,20,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
357,7,7,Stately Victor,Alan Garcia,Michael Maker,15,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
358,8,8,Ice Box,Jose Lezcano,Nick Zito,2.8,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
359,9,9,Make Music for Me,Joel Rosario,Alexis Barba,13,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
360,10,10,Dave in Dixie,Calvin Borel,John Sadler,15,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
361,11,11,Spangled Star,Garrett Gomez,Richard Dutrow Jr.,24,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
362,12,12,Uptowncharlybrown,Rajiv Maragh,Linda White,11,0,0,0,2010,Belmont Stakes,90,70,0,Clear,Fast,45243
363,1,3,Ruler On Ice,Jose Valdivia Jr.,Kelly Breen,25,51.5,26,13.6,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
364,2,2,Stay Thirsty,Javier Castellano,Todd Pletcher,17,0,19.4,10.8,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
365,3,5,Brilliant Speed,Joel Rosario,Tom Albertrani,11,0,0,7.9,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
366,4,6,Nehro,Corey Nakatani,Steve Asmussen,5.5,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
367,5,12,Shackleford,Jesus Castanon,Dale Romans,8,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
368,6,9,Animal Kingdom,John Velazquez,Graham Motion,3.5,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
369,7,10,Mucho Macho Man,Ramon Dominguez,Kathy Ritvo,8,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
370,8,4,Santiva,Shaun Bridgmohan,Eddie Kenneally,14,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
371,9,7,Monzon,Jose Lezcano,Ignacio Correas IV,27,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
372,10,1,Master of Hounds,Garrett Gomez,Aidan O'Brien,6,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
373,11,8,Prime Cut,Edgar Prado,Neil Howard,21,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
374,12,11,Isn't He Perfect,Rajiv Maragh,Doodnauth Shivmangal,29,0,0,0,2011,Belmont Stakes,75.9,62.6,0.2,Cloudy,Sloppy,47562
375,1,3,Union Rags,John Velazquez,Mike Matz,4,7.5,4.2,3.4,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
376,2,9,Paynter,Mike Smith,Bob Baffert,5,0,5.1,3.9,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
377,3,4,Atigun,Julian Leparoux,Ken McPeek,22,0,0,10.6,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
378,4,1,Street Life,Jose Lezcano,Chad Brown,11,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
379,5,7,Five Sixteen,Rosie Napravnik,Dominick Schettino,20,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
380,6,2,Unstoppable U,Junior Alvarado,Ken McPeek,13,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
381,7,5,Dullahan,Javier Castellano,Dale Romans,3.5,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
382,8,12,My Adonis,Ramon Dominguez,Kelly Green,21,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
383,9,6,Ravelo's Boy,Alex Solis,M. Azpurua Azpurua,13,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
384,10,10,Optimizer,Cory Nakatani,D. Wayne Lukas,36,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
385,11,8,Guyana Star Dweej,Kent Desormeaux,Doodnauth Shivmangal,24,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
386,12,11,I'll Have Another,Mario Gutierrez,Doug O'Neill,1.8,0,0,0,2012,Belmont Stakes,80.1,59,0,Cloudy,Fast,85811
387,1,12,Palace Malice,Mike Smith,Todd Pletcher,16,29.6,11.2,6.7,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
388,2,7,Oxbow,Gary Stevens,D. Wayne Lukas,10,0,9.9,6.1,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
389,3,5,Orb,Joel Rosario,Shug McGaughey,,0,0,3.9,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
390,4,6,Incognito,Irad Ortiz Jr.,Kiaran McLaughlin,11,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
391,5,9,Revolutionary,Calvin Borel,Todd Pletcher,6,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
392,6,13,Unlimited Budget,Javier Castellano,Todd A. Pletcher,14,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
393,7,3,Overanalyze,Rafael Bejarano,Todd Pletcher,11,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
394,8,11,Vyjack,Julien Leparoux,Rudy Rodriguez,29,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
395,9,14,Golden Soul,Robby Albarado,Dallas Stewart,12,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
396,10,10,Will Take Charge,Jon Court,D. Wayne Lukas,22,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
397,11,4,Giant Finish,Jose Espinoza,Tony Dutrow,32,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
398,12,8,Midnight Taboo,Garrett Gomez,Todd Pletcher,29,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
399,13,2,Freedom Child,Luis Saez,Thomas Albertrani,10,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
400,14,1,Frac Daddy,Alan Garcia,Kenneth McPeek,30,0,0,0,2013,Belmont Stakes,75.9,57,4.11,Clear,Fast,55779
401,1,11,Tonalist,Joel Rosario,Christophe Clement,10,20.4,9.6,7,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
402,2,8,Commissioner,Javier Castellano,Todd Pletcher,28,0,23.2,13.2,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
403,3,1,Medal Count,Robby Albarado,Dale L. Romans,27,0,0,13.2,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
404,4,9,Wicked Strong,Rajiv Maragh,Jimmy Jerkens,6,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
405,5,2,California Chrome,Victor Espinoza,Art Sherman,1.8,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
406,6,7,Samraat,Jose Ortiz,Rick Violette,20,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
407,7,10,General a Rod,Rosie Napravnik,Mike Maker,37,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
408,8,3,Matterhorn,Joe Bravo,Todd Pletcher,39,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
409,9,4,Commanding Curve,Shaun Bridgmohan,Dallas Stewart,9,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
410,10,6,Matuszak,Mike Smith,Bill Mott,32,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
411,11,5,Ride On Curlin,John Velazquez,Billy Gowan,8,0,0,0,2014,Belmont Stakes,80.1,61,0,Clear,Fast,102199
412,1,5,American Pharoah,Victor Espinoza,Bob Baffert,1.6,3.5,2.8,2.5,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
413,2,6,Frosted,Joel Rosario,Kiaran McLaughlin,6,0,3.5,2.9,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
414,3,7,Keen Ice ,Kent Desormeaux,Dale Romans,21,0,0,4.6,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
415,4,1,Mubtaahij ,"Irad Ortiz, Jr.",Mike De Kock,11,0,0,0,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
416,5,4,Frammento,Mike Smith,Nick Zito,31,0,0,0,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
417,6,3,Madefromlucky ,Javier Castellano,Todd Pletcher,13,0,0,0,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
418,7,2,Tale Of Verve ,Gary Stevens,Dallas Stewart,16,0,0,0,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
419,8,8,Materiality ,John Velazquez,Todd Pletcher,7,0,0,0,2015,Belmont Stakes,79,57,0.2,Clear,Fast,90000
420,1,13,Creator,Irad Ortiz Jr.,Steve Asmussen,16,34.8,14.6,9.4,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
421,2,2,Destin,Javier Castellano,Todd Pletcher,11,0,9.4,6.2,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
422,3,10,Lani,Yutaka Take,Mikio Matsunaga,12,0,0,6.6,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
423,4,1,Governor Malibu,Joel Rosario,Christophe Clement,21,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
424,5,12,Brodys Cause,Luis Saez,Dale Romans,22,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
425,6,3,Cherry Wine,Corey J. Lanerie,Dale Romans,10,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
426,7,11,Exaggerator,Kent Desormeaux,Keith Desormeaux,2.2,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
427,8,8,Forever dOro,Jose Ortiz,Dallas Stewart,61,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
428,9,6,Gettysburg,Paco Lopez,Steve Asmussen,51,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
429,10,7,Seeking the Soul,Florent Geroux,Dallas Stewart,51,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
430,11,5,Stradivari,John Velazquez,Todd Pletcher,8,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
431,12,4,Suddenbreakingnews,Mike Smith,Donnie Von Hemel,6,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
432,13,9,Trojan Nation,Aaron Gryder,Patrick Gallagher,61,0,0,0,2016,Belmont Stakes,82,57.9,0,Clear,Fast,60114
433,1,2,Tapwrit,Jose L. Ortiz,Todd Pletcher,7,12.6,6.5,5,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
434,2,7,Irish War Cry,Rajiv Maragh,H. Graham Motion,4.5,0,4.7,3.9,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
435,3,12,Patch,John R. Velazquez,Todd A. Pletcher,13,0,0,6.5,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
436,4,3,Gormley,Victor Espinoza,John A. Shirreffs,9,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
437,5,8,Senior Investment,Channing Hill,Kenneth G. McPeek,13,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
438,6,1,Twisted Tom,Javier Castellano,Chad C. Brown,21,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
439,7,6,Lookin At Lee,Irad Ortiz Jr.,Steven M. Asmussen,6,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
440,8,9,Meantime,Mike Smith,Brian A. Lynch,16,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
441,9,4,J Boys Echo,Robby Albarado,Dale L. Romans,16,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
442,10,10,Multiplier,Joel Rosario,Brendan P. Walsh,16,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
443,11,5,Hollywood Handsome,Florent Geroux,Dallas Stewart,31,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
444,12,11,Epicharis,Christophe Lemaire,Kiyoshi Hagiwara,,0,0,0,2017,Belmont Stakes,84,51.1,0,Clear,Fast,57729
465,1,12,Afleet Alex,Jeremy Rose,Timothy F. Ritchey,2,8.6,5,3.2,2005,Preakness,73,48.9,0,Clear,Fast,125687
466,2,5,Scrappy T,Ramon Dominguez,Robert Bailes,13,0,11.2,5.8,2005,Preakness,73,48.9,0,Clear,Fast,125687
467,3,13,Giacomo,Mike Smith,John Shirreffs,21,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
468,4,10,Sun King,Rafael Bejarano,Nick Zito,18,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
469,5,11,High Limit,Edgar Prado,Robert Frankel,17,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
470,6,3,Noble Causeway,Gary L. Stevens,Nick Zito,16,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
471,7,4,Greeley's Galaxy,David Flores,Warren Stute,6,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
472,8,1,Malibu Moonshine,Steve Hamilton,King T.Â Leatherbury,16,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
473,9,7,Closing Argument,Cornelio Velasquez,Kiaran McLaughlin,21,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
474,10,2,High Fly,Jerry D. Bailey,Nick Zito,12,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
475,11,6,Hal's Image,Jose Santos,Barry R. Rose,16,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
476,12,9,Wilko,Corey Kakatani,D. Wayne Lukas,14,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
477,13,5,Galloping Grocer,Joe Bravo,Dominick Schettino,28,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
478,14,14,Going Wild,Robby Albarado,D. Wayne Lukas,27,0,0,0,2005,Preakness,73,48.9,0,Clear,Fast,125687
479,1,8,Bernardini,Javier Castellano,Tom Albertrani,13,27.8,9.4,5.8,2006,Preakness,68,55.4,0,Clear,Fast,128643
480,2,7,Sweetnorthernsaint,Kent Desormeaux,Michael Trombetta,8,0,7.8,5,2006,Preakness,68,55.4,0,Clear,Fast,128643
481,3,3,Hemingway's Key,Jeremy Rose,Nick Zito,31,0,0,8,2006,Preakness,68,55.4,0,Clear,Fast,128643
482,4,5,Brother Derek,Alex Solis,Dan Hendricks,4,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
483,5,4,Greeley's Legacy,Richard Migliore,George Weaver,21,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
484,6,2,Platinum Couple,Jose Espinoza,Joseph Lostritto,51,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
485,7,1,Like Now,Garrett Gomez,Kiaran McLaughlin,13,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
486,8,9,Diabolical,Ramon Dominguez,Steve Klesaris,31,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
487,9,6,Barbaro,Edgar Prado,Michael Matz,1.6,0,0,0,2006,Preakness,68,55.4,0,Clear,Fast,128643
488,1,4,Curlin,Robby Albarado,Steve Asmussen,4.5,8.8,3.8,2.8,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
489,2,8,Street Sense,Calvin Borel,Carl Nafzger,2.4,0,3,2.4,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
490,3,7,Hard Spun,Mario G. Pino,J. LarryÂ Jones,3.5,0,0,3,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
491,4,9,CP West,Edgar Prado,Nick Zito,21,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
492,5,3,Circular Quay,John R. Velazquez,Todd Pletcher,9,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
493,6,5,King of the Roxy,Garrett Gomez,Todd Pletcher,13,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
494,7,1,Mint Slewlep,Alan Garcia,Larry Jones,31,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
495,8,2,Xchanger,Ramon Dominguez,Carl Nafzger,16,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
496,9,6,Flying First Class,Mark Guidry,D. Wayne Lukas,21,0,0,0,2007,Preakness,75.9,54,0,Cloudy,Fast,132221
497,1,7,Big Brown,Kent Desormeaux,Richard Dutrow Jr.,1.5,2.4,2.6,2.4,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
498,2,1,Macho Again,Julien Leparoux,Dallas Stewart,21,0,17.2,10.4,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
499,3,3,Icabad Crane,Jeremy Rose,H. Graham Motion,31,0,0,5.6,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
500,4,6,Racecar Rhapsody,Robby Albarado,Kenneth McPeek,31,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
501,5,9,Stevil,John R. Velazquez,Nick Zito,31,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
502,6,8,Kentucky Bear,Jamie Theriot,Reade Blake,16,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
503,7,13,Hey Byrn,Charles C. Lopez,"Edward Plesa, Jr.",21,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
504,8,11,Giant Moon,Ramon A. Dominguez,Richard E.Â Schosberg,31,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
505,9,2,Tres Borrachos,Tyler Baze,C. BeauÂ Greely,31,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
506,10,4,Yankee Bravo,Alex Solis,Patrick Gallagher,16,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
